parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,67,67,0.5555555555555556,0.375,0.6185770750988142,45,10.509563230909407,0.001148509792983532,0.02552243984407849,0.10849761962890625,28442,0.0,130.51611328125,0.49329429187557916,0.5614640380848538,0.5845237791538238,16,26
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,68,68,0.6,0.625,0.6007905138339921,45,16.351826331112534,0.0033673602156341076,0.07483022701409128,0.10849761962890625,28442,0.0,130.51611328125,0.4607177408355655,0.4879280667413365,0.5818955421447753,32,42
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,69,69,0.5555555555555556,0.6,0.6190476190476191,45,9.40111469104886,0.003536427393555641,0.07858727541234757,0.10849761962890625,28442,0.0,130.51611328125,0.5092923424460671,0.5799386248444066,0.579438716173172,12,22
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,70,70,0.6666666666666666,0.5714285714285714,0.8656126482213439,45,17.011534268036485,0.001540393102914095,0.03423095784253544,0.10849761962890625,28442,0.0,130.51611328125,0.46379744363102043,0.4844782842379628,0.5919459819793701,33,43
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,71,71,0.8,0.7804878048780488,0.958498023715415,45,6.932914309203625,0.002318758051842451,0.05152795670761002,0.10849761962890625,28442,0.0,130.51611328125,0.5438356001042959,0.639404577739311,0.5920522650082906,8,18
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,72,72,0.8444444444444444,0.851063829787234,0.9604743083003953,45,4.766771940048784,0.003203292842954397,0.07118428539898661,0.10849761962890625,28442,0.0,130.51611328125,0.5566486285039873,0.7194710317434687,0.6042513509591421,3,13
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,73,73,0.7111111111111111,0.7450980392156863,0.8379446640316206,45,6.591512353159487,0.003868861123919487,0.08597469164265527,0.10849761962890625,28442,0.0,130.51611328125,0.5830233708927126,0.6696239493109963,0.5811148822307587,7,17
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,74,74,0.6,0.6666666666666666,0.6666666666666666,45,10.796237678267062,0.0028664288111031055,0.06369841802451345,0.10849761962890625,28442,0.0,130.51611328125,0.4825768536238959,0.5559828518466516,0.5670239130655924,17,27
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,75,75,0.7317073170731707,0.6857142857142857,0.8571428571428571,41,10.243004103656858,0.0020081843249499798,0.04898010548658487,0.10849761962890625,28442,0.0,130.51611328125,0.5378880609165538,0.6479949072906466,0.5874912440776825,14,24
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,76,76,0.5777777777777777,0.6415094339622641,0.6383399209486167,45,5.1077246139757335,0.002851249184459448,0.06336109298798773,0.10849761962890625,28442,0.0,130.51611328125,0.5627018495491056,0.708350609197761,0.5957944492499033,4,14
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,77,77,0.6444444444444445,0.6923076923076923,0.634920634920635,45,4.7194261169061065,0.00131908617913723,0.029313026203049552,0.10849761962890625,28442,0.0,130.51611328125,0.5557509193366225,0.7676340768283064,0.6333772420883179,3,13
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,78,78,0.4666666666666667,0.5714285714285714,0.5632411067193676,45,7.074552273843437,0.002771920058876276,0.06159822353058391,0.10849761962890625,28442,0.0,130.51611328125,0.5170370622566252,0.6539931970112252,0.5926260491212209,8,18
