trial_number,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
4,rbf,7.5243047881906655,scale,unused,unused,balanced,6,104,104,0.5348837209302325,0.6428571428571429,0.5043290043290043,43
4,rbf,7.5243047881906655,scale,unused,unused,balanced,6,105,105,0.5777777777777777,0.24,0.5671936758893281,45
4,rbf,7.5243047881906655,scale,unused,unused,balanced,6,106,106,0.6,0.55,0.6924603174603174,45
4,rbf,7.5243047881906655,scale,unused,unused,balanced,6,107,107,0.5555555555555556,0.5833333333333334,0.6011904761904762,45
4,rbf,7.5243047881906655,scale,unused,unused,balanced,6,108,108,0.8444444444444444,0.8292682926829268,0.8893280632411066,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,1,1,0.7777777777777778,0.8,0.849802371541502,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,2,2,0.6444444444444445,0.42857142857142855,0.8754940711462451,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,3,3,0.5333333333333333,0.43243243243243246,0.4565217391304348,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,4,4,0.6888888888888889,0.75,0.7015810276679841,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,5,5,0.35555555555555557,0.49122807017543857,0.36309523809523814,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,6,6,0.5333333333333333,0.0,0.45436507936507936,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,7,7,0.6444444444444445,0.7333333333333333,0.982213438735178,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,8,8,0.6222222222222222,0.5405405405405406,0.6936758893280632,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,9,9,0.6222222222222222,0.45161290322580644,0.5575396825396826,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,10,10,0.6222222222222222,0.6046511627906976,0.6904761904761905,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,11,11,0.5333333333333333,0.3225806451612903,0.4683794466403162,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,12,12,0.5333333333333333,0.4,0.6984126984126985,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,13,13,0.7428571428571429,0.7096774193548387,0.869281045751634,35
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,14,14,0.7111111111111111,0.723404255319149,0.7944664031620553,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,15,15,0.6222222222222222,0.7213114754098361,0.9466403162055337,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,16,16,0.6888888888888889,0.7407407407407407,0.7450592885375493,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,17,17,0.5238095238095238,0.0,0.5022727272727273,42
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,18,18,0.4666666666666667,0.6129032258064516,0.4110671936758894,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,19,19,0.7333333333333333,0.7692307692307693,0.8181818181818181,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,20,20,0.5333333333333333,0.16,0.5909090909090908,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,21,21,0.6222222222222222,0.6382978723404256,0.7202380952380952,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,22,22,0.5777777777777777,0.7076923076923077,0.7213438735177866,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,23,23,0.7045454545454546,0.7636363636363637,0.8409090909090908,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,24,24,0.5,0.3076923076923077,0.48051948051948057,18
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,25,25,0.7111111111111111,0.7111111111111111,0.7687747035573123,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,26,26,0.7555555555555555,0.7659574468085106,0.748015873015873,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,27,27,0.4888888888888889,0.6229508196721312,0.5790513833992095,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,28,28,0.5777777777777777,0.45714285714285713,0.5928853754940712,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,29,29,0.8222222222222222,0.8461538461538461,1.0,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,30,30,0.5111111111111111,0.0,0.6230158730158729,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,31,31,0.8666666666666667,0.8636363636363636,0.9683794466403162,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,32,32,0.8636363636363636,0.8846153846153846,0.9440993788819876,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,33,33,0.7111111111111111,0.6285714285714286,0.8260869565217391,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,34,34,0.8888888888888888,0.9019607843137255,0.9742063492063492,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,35,35,0.5333333333333333,0.16,0.8359683794466404,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,36,36,0.4318181818181818,0.3902439024390244,0.4793388429752067,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,37,37,0.5111111111111111,0.0,0.41106719367588934,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,38,38,0.6,0.4,0.5671936758893281,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,39,39,0.4772727272727273,0.46511627906976744,0.4824016563146998,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,40,40,0.4444444444444444,0.0,0.5099206349206349,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,41,41,0.6666666666666666,0.5945945945945946,0.7876984126984127,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,42,42,0.9333333333333333,0.9333333333333333,0.9802371541501976,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,43,43,0.7333333333333333,0.6470588235294118,0.9367588932806323,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,44,44,0.5862068965517241,0.45454545454545453,0.7476190476190477,29
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,45,45,0.5333333333333333,0.16,0.6403162055335969,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,46,46,0.7555555555555555,0.717948717948718,0.733201581027668,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,47,47,0.4666666666666667,0.5555555555555556,0.5813492063492063,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,48,48,0.6470588235294118,0.5714285714285714,0.9571428571428571,17
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,49,49,0.8444444444444444,0.8205128205128205,0.9505928853754941,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,50,50,0.5111111111111111,0.08333333333333333,0.5335968379446641,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,51,51,0.5777777777777777,0.17391304347826086,0.47817460317460314,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,52,52,0.7560975609756098,0.6666666666666666,0.8301435406698565,41
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,53,53,0.4883720930232558,0.35294117647058826,0.5714285714285714,43
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,54,54,0.5897435897435898,0.6666666666666666,0.8369565217391304,39
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,55,55,0.8,0.7428571428571429,0.9525691699604744,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,56,56,0.75,0.7441860465116279,0.9173553719008264,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,57,57,0.6888888888888889,0.65,0.7083333333333334,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,58,58,0.5777777777777777,0.45714285714285713,0.6011904761904762,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,59,59,0.5333333333333333,0.0,0.4722222222222222,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9338842975206612,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,61,61,0.6976744186046512,0.6060606060606061,0.8311688311688311,43
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,62,62,0.8222222222222222,0.7777777777777778,0.9446640316205535,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,63,63,0.4883720930232558,0.0,0.577922077922078,43
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,64,64,0.7111111111111111,0.7636363636363637,0.8241106719367589,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,65,65,0.6666666666666666,0.5945945945945946,0.7738095238095238,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,66,66,0.4666666666666667,0.52,0.5237154150197629,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,67,67,0.5111111111111111,0.15384615384615385,0.5098814229249011,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.6185770750988142,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,69,69,0.6222222222222222,0.48484848484848486,0.6507936507936508,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,70,70,0.6,0.47058823529411764,0.7984189723320156,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,71,71,0.6222222222222222,0.41379310344827586,0.8754940711462451,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,72,72,0.9555555555555556,0.9565217391304348,0.9802371541501976,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,73,73,0.6888888888888889,0.631578947368421,0.733201581027668,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,74,74,0.5555555555555556,0.3333333333333333,0.6071428571428572,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,75,75,0.7560975609756098,0.7058823529411765,0.8785714285714286,41
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,76,76,0.4666666666666667,0.6129032258064516,0.5197628458498024,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,77,77,0.5777777777777777,0.6122448979591837,0.5892857142857143,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,78,78,0.4666666666666667,0.6,0.5889328063241107,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,79,79,0.625,0.4444444444444444,0.685,40
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,80,80,0.5111111111111111,0.0,0.6363636363636365,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,81,81,0.4888888888888889,0.0,0.23122529644268774,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,82,82,0.5777777777777777,0.6984126984126984,0.717391304347826,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.814404432132964,38
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,84,84,0.75,0.717948717948718,0.7412008281573499,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,85,85,0.6363636363636364,0.7241379310344828,0.958592132505176,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,86,86,0.6590909090909091,0.5161290322580645,0.8695652173913043,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,87,87,0.5333333333333333,0.631578947368421,0.5573122529644269,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,88,88,0.45454545454545453,0.0,0.6177248677248678,55
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,89,89,0.5555555555555556,0.6551724137931034,0.7996031746031745,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,90,90,0.5777777777777777,0.45714285714285713,0.5652173913043478,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,91,91,0.5681818181818182,0.6885245901639344,0.7727272727272728,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,92,92,0.5892857142857143,0.41025641025641024,0.6384615384615384,56
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,93,93,0.8222222222222222,0.7894736842105263,0.924901185770751,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,94,94,0.9318181818181818,0.9387755102040817,0.9958592132505175,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,95,95,0.5,0.5882352941176471,0.5572916666666667,28
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,96,96,0.4523809523809524,0.6101694915254238,0.5260770975056689,42
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,97,97,0.5,0.0,0.5723140495867769,44
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,98,98,0.5333333333333333,0.676923076923077,0.6047430830039525,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,99,99,0.5813953488372093,0.4,0.5562770562770563,43
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,100,100,0.5833333333333334,0.5714285714285714,0.595679012345679,36
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,101,101,0.4888888888888889,0.0,0.5573122529644269,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,102,102,0.7777777777777778,0.7619047619047619,0.8695652173913043,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,103,103,0.627906976744186,0.5789473684210527,0.7619047619047619,43
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,104,104,0.5581395348837209,0.6545454545454545,0.5086580086580087,43
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,105,105,0.6,0.3076923076923077,0.5691699604743083,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,106,106,0.6,0.55,0.6924603174603174,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,107,107,0.5555555555555556,0.5833333333333334,0.6011904761904762,45
5,rbf,8.707641498442745,scale,unused,unused,balanced,6,108,108,0.8666666666666667,0.85,0.8913043478260869,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,1,1,0.7333333333333333,0.7391304347826086,0.8458498023715415,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,2,2,0.6222222222222222,0.37037037037037035,0.8814229249011859,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,3,3,0.5111111111111111,0.35294117647058826,0.4762845849802372,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,4,4,0.5111111111111111,0.6666666666666666,0.790513833992095,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,5,5,0.4666666666666667,0.6129032258064516,0.37103174603174605,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,6,6,0.5333333333333333,0.0,0.4920634920634921,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,7,7,0.7111111111111111,0.7719298245614035,0.9782608695652174,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,8,8,0.6222222222222222,0.5405405405405406,0.7233201581027667,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,9,9,0.5555555555555556,0.4444444444444444,0.5496031746031745,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,10,10,0.6,0.5714285714285714,0.6884920634920635,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,11,11,0.4444444444444444,0.32432432432432434,0.42292490118577075,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,12,12,0.5555555555555556,0.4117647058823529,0.6964285714285714,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,13,13,0.7714285714285715,0.7333333333333333,0.8856209150326797,35
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,14,14,0.7111111111111111,0.6976744186046512,0.8201581027667985,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,15,15,0.6444444444444445,0.7333333333333333,0.9486166007905138,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,16,16,0.6444444444444445,0.6923076923076923,0.7766798418972332,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,17,17,0.5238095238095238,0.0,0.5727272727272726,42
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,18,18,0.5111111111111111,0.6071428571428571,0.46047430830039526,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,19,19,0.7111111111111111,0.7547169811320755,0.8359683794466404,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,20,20,0.5111111111111111,0.0,0.5533596837944664,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,21,21,0.6,0.625,0.7162698412698413,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,22,22,0.5555555555555556,0.696969696969697,0.7094861660079052,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,23,23,0.7045454545454546,0.7636363636363637,0.8512396694214877,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,24,24,0.5,0.3076923076923077,0.5324675324675325,18
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,25,25,0.7777777777777778,0.782608695652174,0.7885375494071146,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,26,26,0.7777777777777778,0.8,0.7638888888888888,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,27,27,0.5333333333333333,0.6557377049180327,0.6007905138339922,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,28,28,0.5777777777777777,0.5128205128205128,0.5849802371541502,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,29,29,0.8222222222222222,0.8461538461538461,1.0,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,30,30,0.4888888888888889,0.0,0.6051587301587302,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,31,31,0.9111111111111111,0.9130434782608695,0.9762845849802371,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,32,32,0.8181818181818182,0.8518518518518519,0.9503105590062112,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,33,33,0.6888888888888889,0.5882352941176471,0.8656126482213439,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,34,34,0.8888888888888888,0.9056603773584906,0.976190476190476,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,35,35,0.5333333333333333,0.16,0.8517786561264822,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,36,36,0.4318181818181818,0.4186046511627907,0.4504132231404959,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,37,37,0.4888888888888889,0.6567164179104478,0.5118577075098814,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,38,38,0.6222222222222222,0.45161290322580644,0.5849802371541502,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,39,39,0.5454545454545454,0.47368421052631576,0.5113871635610765,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,40,40,0.4666666666666667,0.0,0.5416666666666667,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,41,41,0.6444444444444445,0.42857142857142855,0.7976190476190477,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,42,42,0.9333333333333333,0.9302325581395349,0.9762845849802372,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,43,43,0.7777777777777778,0.7222222222222222,0.9367588932806323,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,44,44,0.6206896551724138,0.47619047619047616,0.7619047619047619,29
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,45,45,0.5333333333333333,0.2222222222222222,0.624505928853755,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,46,46,0.6888888888888889,0.5882352941176471,0.7272727272727273,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,47,47,0.4888888888888889,0.5660377358490566,0.5972222222222222,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,48,48,0.7647058823529411,0.75,0.9285714285714285,17
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,49,49,0.8888888888888888,0.8780487804878049,0.9565217391304348,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,50,50,0.5333333333333333,0.08695652173913043,0.6146245059288538,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,51,51,0.5333333333333333,0.27586206896551724,0.5198412698412698,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,52,52,0.7560975609756098,0.6428571428571429,0.8205741626794258,41
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,53,53,0.4883720930232558,0.3888888888888889,0.5627705627705628,43
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,54,54,0.5384615384615384,0.625,0.8097826086956521,39
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,55,55,0.7777777777777778,0.7058823529411765,0.9347826086956522,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,56,56,0.7727272727272727,0.7619047619047619,0.9111570247933884,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,57,57,0.6666666666666666,0.6808510638297872,0.7182539682539684,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,58,58,0.6,0.47058823529411764,0.6150793650793651,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,59,59,0.5333333333333333,0.0,0.48809523809523814,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,60,60,0.7954545454545454,0.8,0.9235537190082643,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,61,61,0.6976744186046512,0.6060606060606061,0.8225108225108225,43
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,62,62,0.9111111111111111,0.9,0.9762845849802373,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,63,63,0.4883720930232558,0.0,0.5952380952380952,43
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,64,64,0.6444444444444445,0.6521739130434783,0.7806324110671936,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,65,65,0.7111111111111111,0.6666666666666666,0.7916666666666666,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,66,66,0.4222222222222222,0.48,0.5059288537549407,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,67,67,0.5111111111111111,0.15384615384615385,0.5810276679841897,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.5968379446640316,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,69,69,0.6444444444444445,0.5,0.6626984126984128,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,70,70,0.6,0.4375,0.8162055335968379,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,71,71,0.6444444444444445,0.4666666666666667,0.9308300395256917,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,72,72,0.8888888888888888,0.8780487804878049,0.958498023715415,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,73,73,0.5555555555555556,0.5652173913043478,0.6442687747035574,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,74,74,0.6444444444444445,0.5294117647058824,0.5932539682539683,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,75,75,0.7804878048780488,0.7272727272727273,0.8809523809523809,41
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,76,76,0.4888888888888889,0.6567164179104478,0.6146245059288538,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,77,77,0.5777777777777777,0.6122448979591837,0.5833333333333334,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,78,78,0.4444444444444444,0.5901639344262295,0.5316205533596837,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,79,79,0.625,0.4444444444444444,0.6975,40
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,80,80,0.5111111111111111,0.0,0.650197628458498,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,81,81,0.4888888888888889,0.0,0.2628458498023715,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,82,82,0.5333333333333333,0.676923076923077,0.7490118577075099,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,83,83,0.5789473684210527,0.2727272727272727,0.8670360110803323,38
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,84,84,0.7045454545454546,0.6829268292682927,0.7287784679089027,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,85,85,0.6136363636363636,0.711864406779661,0.9544513457556936,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,86,86,0.5909090909090909,0.35714285714285715,0.8778467908902692,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,87,87,0.5555555555555556,0.6551724137931034,0.5553359683794465,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,88,88,0.4909090909090909,0.06666666666666667,0.5978835978835979,55
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,89,89,0.6222222222222222,0.6909090909090909,0.748015873015873,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,90,90,0.5111111111111111,0.35294117647058826,0.5474308300395256,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,91,91,0.5227272727272727,0.6666666666666666,0.75,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,92,92,0.5892857142857143,0.41025641025641024,0.6576923076923078,56
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,93,93,0.8,0.7567567567567568,0.924901185770751,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,94,94,0.9545454545454546,0.9583333333333334,0.9958592132505175,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,95,95,0.39285714285714285,0.5405405405405406,0.5260416666666667,28
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,96,96,0.42857142857142855,0.6,0.5192743764172335,42
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,97,97,0.5,0.0,0.5330578512396694,44
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,98,98,0.5111111111111111,0.6666666666666666,0.5770750988142292,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,99,99,0.5813953488372093,0.4,0.5800865800865801,43
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,100,100,0.5833333333333334,0.5454545454545454,0.5709876543209877,36
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,101,101,0.4888888888888889,0.0,0.6462450592885376,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,102,102,0.8222222222222222,0.8181818181818182,0.8715415019762847,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,103,103,0.6511627906976745,0.6153846153846154,0.7619047619047619,43
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,104,104,0.5116279069767442,0.6037735849056604,0.48917748917748916,43
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,105,105,0.5555555555555556,0.16666666666666666,0.5652173913043478,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,106,106,0.6,0.55,0.6746031746031745,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,107,107,0.6,0.5909090909090909,0.623015873015873,45
6,poly,1.9108906722436498,scale,4,0.6215069966495733,balanced,6,108,108,0.8222222222222222,0.7894736842105263,0.8952569169960475,45
7,linear,0.1445744355457246,unused,unused,unused,balanced,6,1,1,0.6888888888888889,0.7083333333333334,0.8537549407114624,45
