parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
n_neighbors,5,5,distance,minkowski,2,6,45,45,0.6,0.5714285714285714,0.5889328063241106
n_neighbors,5,5,distance,minkowski,2,6,46,46,0.4888888888888889,0.5306122448979592,0.47332015810276684
n_neighbors,5,5,distance,minkowski,2,6,47,47,0.5555555555555556,0.6153846153846154,0.5505952380952381
n_neighbors,5,5,distance,minkowski,2,6,48,48,0.5882352941176471,0.631578947368421,0.6000000000000001
n_neighbors,5,5,distance,minkowski,2,6,49,49,0.8,0.7804878048780488,0.8537549407114624
n_neighbors,5,5,distance,minkowski,2,6,50,50,0.6,0.6785714285714286,0.7430830039525691
n_neighbors,5,5,distance,minkowski,2,6,51,51,0.4666666666666667,0.0,0.3472222222222222
n_neighbors,5,5,distance,minkowski,2,6,52,52,0.6585365853658537,0.5882352941176471,0.6770334928229665
n_neighbors,5,5,distance,minkowski,2,6,53,53,0.4883720930232558,0.42105263157894735,0.5487012987012987
n_neighbors,5,5,distance,minkowski,2,6,54,54,0.6410256410256411,0.6818181818181818,0.7758152173913043
n_neighbors,5,5,distance,minkowski,2,6,55,55,0.6444444444444445,0.5789473684210527,0.8043478260869565
n_neighbors,5,5,distance,minkowski,2,6,56,56,0.7045454545454546,0.6666666666666666,0.7272727272727272
n_neighbors,5,5,distance,minkowski,2,6,57,57,0.6,0.6086956521739131,0.6527777777777778
n_neighbors,5,5,distance,minkowski,2,6,58,58,0.5777777777777777,0.4864864864864865,0.4880952380952381
n_neighbors,5,5,distance,minkowski,2,6,59,59,0.4222222222222222,0.23529411764705882,0.3869047619047619
n_neighbors,5,5,distance,minkowski,2,6,60,60,0.7272727272727273,0.7,0.8202479338842975
n_neighbors,5,5,distance,minkowski,2,6,61,61,0.6976744186046512,0.6285714285714286,0.8225108225108225
n_neighbors,5,5,distance,minkowski,2,6,62,62,0.8,0.7428571428571429,0.7845849802371541
n_neighbors,5,5,distance,minkowski,2,6,63,63,0.5348837209302325,0.16666666666666666,0.5476190476190477
n_neighbors,5,5,distance,minkowski,2,6,64,64,0.6888888888888889,0.6818181818181818,0.6946640316205535
n_neighbors,5,5,distance,minkowski,2,6,65,65,0.5333333333333333,0.46153846153846156,0.5089285714285714
n_neighbors,5,5,distance,minkowski,2,6,66,66,0.4666666666666667,0.45454545454545453,0.5652173913043479
n_neighbors,5,5,distance,minkowski,2,6,67,67,0.5111111111111111,0.21428571428571427,0.5158102766798419
n_neighbors,5,5,distance,minkowski,2,6,68,68,0.5333333333333333,0.36363636363636365,0.6146245059288536
n_neighbors,5,5,distance,minkowski,2,6,69,69,0.5111111111111111,0.45,0.5466269841269842
n_neighbors,5,5,distance,minkowski,2,6,70,70,0.6,0.55,0.591897233201581
n_neighbors,5,5,distance,minkowski,2,6,71,71,0.5111111111111111,0.35294117647058826,0.39920948616600793
n_neighbors,5,5,distance,minkowski,2,6,72,72,0.6444444444444445,0.5789473684210527,0.8517786561264822
n_neighbors,5,5,distance,minkowski,2,6,73,73,0.6222222222222222,0.45161290322580644,0.717391304347826
n_neighbors,5,5,distance,minkowski,2,6,74,74,0.6222222222222222,0.6046511627906976,0.7083333333333334
n_neighbors,5,5,distance,minkowski,2,6,75,75,0.5853658536585366,0.5405405405405406,0.5797619047619048
n_neighbors,5,5,distance,minkowski,2,6,76,76,0.5111111111111111,0.5925925925925926,0.5474308300395258
n_neighbors,5,5,distance,minkowski,2,6,77,77,0.6,0.6538461538461539,0.6378968253968254
n_neighbors,5,5,distance,minkowski,2,6,78,78,0.5555555555555556,0.6,0.49703557312252966
n_neighbors,5,5,distance,minkowski,2,6,79,79,0.5,0.5238095238095238,0.655
n_neighbors,5,5,distance,minkowski,2,6,80,80,0.5555555555555556,0.3333333333333333,0.49209486166007904
n_neighbors,5,5,distance,minkowski,2,6,81,81,0.4666666666666667,0.0,0.49011857707509876
n_neighbors,5,5,distance,minkowski,2,6,82,82,0.5555555555555556,0.6666666666666666,0.6551383399209485
n_neighbors,5,5,distance,minkowski,2,6,83,83,0.4473684210526316,0.16,0.389196675900277
n_neighbors,5,5,distance,minkowski,2,6,84,84,0.6136363636363636,0.6046511627906976,0.639751552795031
n_neighbors,5,5,distance,minkowski,2,6,85,85,0.6136363636363636,0.6792452830188679,0.675983436853002
n_neighbors,5,5,distance,minkowski,2,6,86,86,0.5909090909090909,0.5714285714285714,0.7070393374741201
n_neighbors,5,5,distance,minkowski,2,6,87,87,0.5555555555555556,0.6296296296296297,0.5741106719367588
n_neighbors,5,5,distance,minkowski,2,6,88,88,0.45454545454545453,0.34782608695652173,0.5105820105820107
n_neighbors,5,5,distance,minkowski,2,6,89,89,0.6,0.6785714285714286,0.6666666666666666
n_neighbors,5,5,distance,minkowski,2,6,90,90,0.37777777777777777,0.3333333333333333,0.3952569169960475
n_neighbors,5,5,distance,minkowski,2,6,91,91,0.5454545454545454,0.6296296296296297,0.65599173553719
n_neighbors,5,5,distance,minkowski,2,6,92,92,0.48214285714285715,0.4528301886792453,0.5102564102564103
n_neighbors,5,5,distance,minkowski,2,6,93,93,0.6444444444444445,0.68,0.7233201581027668
n_neighbors,5,5,distance,minkowski,2,6,94,94,0.7954545454545454,0.8301886792452831,0.9151138716356108
n_neighbors,5,5,distance,minkowski,2,6,95,95,0.5,0.6111111111111112,0.4739583333333333
n_neighbors,5,5,distance,minkowski,2,6,96,96,0.6190476190476191,0.6923076923076923,0.5510204081632654
n_neighbors,5,5,distance,minkowski,2,6,97,97,0.5454545454545454,0.4444444444444444,0.5382231404958678
n_neighbors,5,5,distance,minkowski,2,6,98,98,0.5333333333333333,0.6557377049180327,0.5691699604743083
n_neighbors,5,5,distance,minkowski,2,6,99,99,0.5581395348837209,0.4864864864864865,0.5227272727272727
n_neighbors,5,5,distance,minkowski,2,6,100,100,0.5,0.5714285714285714,0.48611111111111105
n_neighbors,5,5,distance,minkowski,2,6,101,101,0.4666666666666667,0.3333333333333333,0.48418972332015814
n_neighbors,5,5,distance,minkowski,2,6,102,102,0.6,0.5714285714285714,0.5968379446640316
n_neighbors,5,5,distance,minkowski,2,6,103,103,0.6744186046511628,0.6818181818181818,0.7251082251082251
n_neighbors,5,5,distance,minkowski,2,6,104,104,0.3953488372093023,0.38095238095238093,0.512987012987013
n_neighbors,5,5,distance,minkowski,2,6,105,105,0.4222222222222222,0.35,0.4634387351778656
n_neighbors,5,5,distance,minkowski,2,6,106,106,0.5111111111111111,0.45,0.501984126984127
n_neighbors,5,5,distance,minkowski,2,6,107,107,0.4666666666666667,0.52,0.42658730158730157
n_neighbors,5,5,distance,minkowski,2,6,108,108,0.6444444444444445,0.6,0.6610671936758893
n_neighbors,7,7,distance,minkowski,2,6,1,1,0.5111111111111111,0.56,0.4486166007905139
n_neighbors,7,7,distance,minkowski,2,6,2,2,0.6666666666666666,0.5454545454545454,0.8616600790513834
n_neighbors,7,7,distance,minkowski,2,6,3,3,0.37777777777777777,0.4166666666666667,0.40217391304347827
n_neighbors,7,7,distance,minkowski,2,6,4,4,0.4666666666666667,0.14285714285714285,0.3458498023715415
n_neighbors,7,7,distance,minkowski,2,6,5,5,0.3111111111111111,0.3111111111111111,0.376984126984127
n_neighbors,7,7,distance,minkowski,2,6,6,6,0.5111111111111111,0.21428571428571427,0.5615079365079365
n_neighbors,7,7,distance,minkowski,2,6,7,7,0.5555555555555556,0.6666666666666666,0.6363636363636365
n_neighbors,7,7,distance,minkowski,2,6,8,8,0.6,0.5,0.5889328063241106
n_neighbors,7,7,distance,minkowski,2,6,9,9,0.5111111111111111,0.3125,0.4384920634920635
n_neighbors,7,7,distance,minkowski,2,6,10,10,0.6,0.625,0.6309523809523809
n_neighbors,7,7,distance,minkowski,2,6,11,11,0.5111111111111111,0.5217391304347826,0.5019762845849802
n_neighbors,7,7,distance,minkowski,2,6,12,12,0.5333333333333333,0.4878048780487805,0.6468253968253969
n_neighbors,7,7,distance,minkowski,2,6,13,13,0.5142857142857142,0.48484848484848486,0.607843137254902
n_neighbors,7,7,distance,minkowski,2,6,14,14,0.6888888888888889,0.65,0.6719367588932806
n_neighbors,7,7,distance,minkowski,2,6,15,15,0.6,0.6896551724137931,0.7687747035573123
n_neighbors,7,7,distance,minkowski,2,6,16,16,0.5555555555555556,0.5454545454545454,0.5731225296442688
n_neighbors,7,7,distance,minkowski,2,6,17,17,0.5238095238095238,0.375,0.38636363636363635
n_neighbors,7,7,distance,minkowski,2,6,18,18,0.4888888888888889,0.5964912280701754,0.4318181818181818
n_neighbors,7,7,distance,minkowski,2,6,19,19,0.6,0.6538461538461539,0.6225296442687747
n_neighbors,7,7,distance,minkowski,2,6,20,20,0.6,0.47058823529411764,0.5889328063241107
n_neighbors,7,7,distance,minkowski,2,6,21,21,0.6222222222222222,0.6222222222222222,0.6458333333333333
n_neighbors,7,7,distance,minkowski,2,6,22,22,0.37777777777777777,0.5,0.37944664031620556
n_neighbors,7,7,distance,minkowski,2,6,23,23,0.5681818181818182,0.6545454545454545,0.7148760330578513
n_neighbors,7,7,distance,minkowski,2,6,24,24,0.5,0.3076923076923077,0.6103896103896105
n_neighbors,7,7,distance,minkowski,2,6,25,25,0.6222222222222222,0.5853658536585366,0.6877470355731226
n_neighbors,7,7,distance,minkowski,2,6,26,26,0.4888888888888889,0.5306122448979592,0.5922619047619048
n_neighbors,7,7,distance,minkowski,2,6,27,27,0.4444444444444444,0.5614035087719298,0.4990118577075099
n_neighbors,7,7,distance,minkowski,2,6,28,28,0.5111111111111111,0.5,0.5
n_neighbors,7,7,distance,minkowski,2,6,29,29,0.6666666666666666,0.7368421052631579,0.8112648221343874
n_neighbors,7,7,distance,minkowski,2,6,30,30,0.5111111111111111,0.15384615384615385,0.5763888888888888
n_neighbors,7,7,distance,minkowski,2,6,31,31,0.7333333333333333,0.76,0.7272727272727273
n_neighbors,7,7,distance,minkowski,2,6,32,32,0.7045454545454546,0.7450980392156863,0.7163561076604554
n_neighbors,7,7,distance,minkowski,2,6,33,33,0.7111111111111111,0.6486486486486487,0.7233201581027668
n_neighbors,7,7,distance,minkowski,2,6,34,34,0.7333333333333333,0.7692307692307693,0.8432539682539683
n_neighbors,7,7,distance,minkowski,2,6,35,35,0.5555555555555556,0.5,0.5118577075098815
n_neighbors,7,7,distance,minkowski,2,6,36,36,0.45454545454545453,0.4782608695652174,0.40392561983471076
n_neighbors,7,7,distance,minkowski,2,6,37,37,0.5111111111111111,0.0,0.3814229249011858
n_neighbors,7,7,distance,minkowski,2,6,38,38,0.5333333333333333,0.46153846153846156,0.4743083003952569
n_neighbors,7,7,distance,minkowski,2,6,39,39,0.45454545454545453,0.5384615384615384,0.4161490683229814
n_neighbors,7,7,distance,minkowski,2,6,40,40,0.4666666666666667,0.45454545454545453,0.49007936507936506
n_neighbors,7,7,distance,minkowski,2,6,41,41,0.5555555555555556,0.5238095238095238,0.6091269841269842
n_neighbors,7,7,distance,minkowski,2,6,42,42,0.7777777777777778,0.782608695652174,0.8675889328063241
n_neighbors,7,7,distance,minkowski,2,6,43,43,0.5333333333333333,0.5116279069767442,0.5671936758893281
n_neighbors,7,7,distance,minkowski,2,6,44,44,0.6551724137931034,0.6666666666666666,0.6357142857142858
n_neighbors,7,7,distance,minkowski,2,6,45,45,0.5777777777777777,0.5365853658536586,0.5573122529644269
n_neighbors,7,7,distance,minkowski,2,6,46,46,0.37777777777777777,0.4166666666666667,0.4407114624505929
n_neighbors,7,7,distance,minkowski,2,6,47,47,0.5111111111111111,0.6071428571428571,0.5396825396825397
n_neighbors,7,7,distance,minkowski,2,6,48,48,0.5882352941176471,0.631578947368421,0.6142857142857143
n_neighbors,7,7,distance,minkowski,2,6,49,49,0.8222222222222222,0.8,0.8043478260869565
n_neighbors,7,7,distance,minkowski,2,6,50,50,0.6,0.6666666666666666,0.7559288537549408
n_neighbors,7,7,distance,minkowski,2,6,51,51,0.5333333333333333,0.0,0.4126984126984127
n_neighbors,7,7,distance,minkowski,2,6,52,52,0.7073170731707317,0.6470588235294118,0.7260765550239234
n_neighbors,7,7,distance,minkowski,2,6,53,53,0.4883720930232558,0.42105263157894735,0.5043290043290043
n_neighbors,7,7,distance,minkowski,2,6,54,54,0.6153846153846154,0.6666666666666666,0.78125
n_neighbors,7,7,distance,minkowski,2,6,55,55,0.6222222222222222,0.48484848484848486,0.8043478260869565
n_neighbors,7,7,distance,minkowski,2,6,56,56,0.7045454545454546,0.6666666666666666,0.7438016528925621
n_neighbors,7,7,distance,minkowski,2,6,57,57,0.6,0.625,0.6746031746031745
n_neighbors,7,7,distance,minkowski,2,6,58,58,0.5555555555555556,0.47368421052631576,0.49404761904761907
n_neighbors,7,7,distance,minkowski,2,6,59,59,0.4444444444444444,0.24242424242424243,0.38690476190476186
n_neighbors,7,7,distance,minkowski,2,6,60,60,0.8181818181818182,0.8,0.8760330578512396
n_neighbors,7,7,distance,minkowski,2,6,61,61,0.6511627906976745,0.5454545454545454,0.7705627705627706
n_neighbors,7,7,distance,minkowski,2,6,62,62,0.8,0.7428571428571429,0.7875494071146246
n_neighbors,7,7,distance,minkowski,2,6,63,63,0.5581395348837209,0.24,0.6612554112554113
n_neighbors,7,7,distance,minkowski,2,6,64,64,0.6222222222222222,0.6046511627906976,0.6867588932806324
n_neighbors,7,7,distance,minkowski,2,6,65,65,0.5333333333333333,0.46153846153846156,0.4900793650793651
n_neighbors,7,7,distance,minkowski,2,6,66,66,0.5333333333333333,0.5116279069767442,0.5395256916996048
n_neighbors,7,7,distance,minkowski,2,6,67,67,0.4888888888888889,0.08,0.5217391304347826
n_neighbors,7,7,distance,minkowski,2,6,68,68,0.4444444444444444,0.13793103448275862,0.5592885375494071
n_neighbors,7,7,distance,minkowski,2,6,69,69,0.5555555555555556,0.47368421052631576,0.550595238095238
n_neighbors,7,7,distance,minkowski,2,6,70,70,0.5333333333333333,0.4878048780487805,0.5988142292490118
n_neighbors,7,7,distance,minkowski,2,6,71,71,0.5777777777777777,0.42424242424242425,0.4367588932806324
n_neighbors,7,7,distance,minkowski,2,6,72,72,0.8,0.7906976744186046,0.883399209486166
n_neighbors,7,7,distance,minkowski,2,6,73,73,0.6666666666666666,0.5454545454545454,0.6986166007905139
n_neighbors,7,7,distance,minkowski,2,6,74,74,0.6,0.6086956521739131,0.7023809523809523
n_neighbors,7,7,distance,minkowski,2,6,75,75,0.6341463414634146,0.6153846153846154,0.6190476190476191
n_neighbors,7,7,distance,minkowski,2,6,76,76,0.5333333333333333,0.6037735849056604,0.5316205533596838
n_neighbors,7,7,distance,minkowski,2,6,77,77,0.5777777777777777,0.6274509803921569,0.6408730158730158
n_neighbors,7,7,distance,minkowski,2,6,78,78,0.6222222222222222,0.6530612244897959,0.575098814229249
n_neighbors,7,7,distance,minkowski,2,6,79,79,0.5,0.47368421052631576,0.6187499999999999
n_neighbors,7,7,distance,minkowski,2,6,80,80,0.5777777777777777,0.42424242424242425,0.5454545454545454
n_neighbors,7,7,distance,minkowski,2,6,81,81,0.4666666666666667,0.0,0.5454545454545454
n_neighbors,7,7,distance,minkowski,2,6,82,82,0.6,0.7,0.6254940711462451
n_neighbors,7,7,distance,minkowski,2,6,83,83,0.5,0.09523809523809523,0.45429362880886426
n_neighbors,7,7,distance,minkowski,2,6,84,84,0.6363636363636364,0.6190476190476191,0.639751552795031
n_neighbors,7,7,distance,minkowski,2,6,85,85,0.5909090909090909,0.6666666666666666,0.7339544513457557
n_neighbors,7,7,distance,minkowski,2,6,86,86,0.6136363636363636,0.6046511627906976,0.7287784679089027
n_neighbors,7,7,distance,minkowski,2,6,87,87,0.5777777777777777,0.6415094339622641,0.6175889328063241
n_neighbors,7,7,distance,minkowski,2,6,88,88,0.4727272727272727,0.3829787234042553,0.4788359788359789
n_neighbors,7,7,distance,minkowski,2,6,89,89,0.5555555555555556,0.6428571428571429,0.7132936507936508
n_neighbors,7,7,distance,minkowski,2,6,90,90,0.4222222222222222,0.38095238095238093,0.4328063241106719
n_neighbors,7,7,distance,minkowski,2,6,91,91,0.6363636363636364,0.6923076923076923,0.6869834710743803
n_neighbors,7,7,distance,minkowski,2,6,92,92,0.625,0.5531914893617021,0.5051282051282051
n_neighbors,7,7,distance,minkowski,2,6,93,93,0.6,0.6538461538461539,0.7569169960474308
n_neighbors,7,7,distance,minkowski,2,6,94,94,0.8181818181818182,0.8461538461538461,0.9140786749482401
n_neighbors,7,7,distance,minkowski,2,6,95,95,0.4642857142857143,0.5714285714285714,0.546875
n_neighbors,7,7,distance,minkowski,2,6,96,96,0.47619047619047616,0.6206896551724138,0.5510204081632653
n_neighbors,7,7,distance,minkowski,2,6,97,97,0.5681818181818182,0.4864864864864865,0.5351239669421488
n_neighbors,7,7,distance,minkowski,2,6,98,98,0.6,0.6785714285714286,0.5948616600790514
n_neighbors,7,7,distance,minkowski,2,6,99,99,0.5581395348837209,0.45714285714285713,0.5400432900432901
n_neighbors,7,7,distance,minkowski,2,6,100,100,0.4166666666666667,0.4878048780487805,0.48148148148148145
n_neighbors,7,7,distance,minkowski,2,6,101,101,0.5111111111111111,0.35294117647058826,0.4940711462450593
n_neighbors,7,7,distance,minkowski,2,6,102,102,0.6,0.5714285714285714,0.6067193675889329
n_neighbors,7,7,distance,minkowski,2,6,103,103,0.6744186046511628,0.6818181818181818,0.712121212121212
n_neighbors,7,7,distance,minkowski,2,6,104,104,0.37209302325581395,0.4,0.4880952380952381
n_neighbors,7,7,distance,minkowski,2,6,105,105,0.4222222222222222,0.3157894736842105,0.48616600790513836
n_neighbors,7,7,distance,minkowski,2,6,106,106,0.5111111111111111,0.47619047619047616,0.5575396825396826
n_neighbors,7,7,distance,minkowski,2,6,107,107,0.4888888888888889,0.5306122448979592,0.4642857142857143
n_neighbors,7,7,distance,minkowski,2,6,108,108,0.6666666666666666,0.5945945945945946,0.7243083003952568
n_neighbors,9,9,distance,minkowski,2,6,1,1,0.5111111111111111,0.5769230769230769,0.45256916996047436
n_neighbors,9,9,distance,minkowski,2,6,2,2,0.6888888888888889,0.5625,0.8774703557312253
n_neighbors,9,9,distance,minkowski,2,6,3,3,0.4222222222222222,0.4583333333333333,0.4229249011857708
n_neighbors,9,9,distance,minkowski,2,6,4,4,0.5111111111111111,0.26666666666666666,0.4703557312252965
n_neighbors,9,9,distance,minkowski,2,6,5,5,0.26666666666666666,0.26666666666666666,0.34325396825396826
n_neighbors,9,9,distance,minkowski,2,6,6,6,0.5333333333333333,0.16,0.5972222222222222
n_neighbors,9,9,distance,minkowski,2,6,7,7,0.6,0.7,0.6818181818181818
n_neighbors,9,9,distance,minkowski,2,6,8,8,0.6222222222222222,0.5142857142857142,0.6047430830039525
n_neighbors,9,9,distance,minkowski,2,6,9,9,0.4666666666666667,0.29411764705882354,0.47023809523809523
n_neighbors,9,9,distance,minkowski,2,6,10,10,0.6222222222222222,0.6530612244897959,0.6607142857142857
n_neighbors,9,9,distance,minkowski,2,6,11,11,0.5111111111111111,0.5217391304347826,0.5079051383399209
n_neighbors,9,9,distance,minkowski,2,6,12,12,0.6,0.55,0.6944444444444444
n_neighbors,9,9,distance,minkowski,2,6,13,13,0.5428571428571428,0.5,0.6503267973856209
n_neighbors,9,9,distance,minkowski,2,6,14,14,0.6444444444444445,0.6,0.6541501976284585
n_neighbors,9,9,distance,minkowski,2,6,15,15,0.6222222222222222,0.7017543859649122,0.7687747035573123
n_neighbors,9,9,distance,minkowski,2,6,16,16,0.5555555555555556,0.5833333333333334,0.5335968379446641
n_neighbors,9,9,distance,minkowski,2,6,17,17,0.5476190476190477,0.3448275862068966,0.3931818181818182
n_neighbors,9,9,distance,minkowski,2,6,18,18,0.4888888888888889,0.5964912280701754,0.37154150197628455
n_neighbors,9,9,distance,minkowski,2,6,19,19,0.6444444444444445,0.68,0.6976284584980237
n_neighbors,9,9,distance,minkowski,2,6,20,20,0.6444444444444445,0.5,0.6442687747035573
n_neighbors,9,9,distance,minkowski,2,6,21,21,0.6222222222222222,0.6222222222222222,0.6765873015873016
n_neighbors,9,9,distance,minkowski,2,6,22,22,0.4222222222222222,0.5357142857142857,0.4031620553359684
n_neighbors,9,9,distance,minkowski,2,6,23,23,0.5909090909090909,0.6666666666666666,0.6983471074380165
n_neighbors,9,9,distance,minkowski,2,6,24,24,0.5,0.3076923076923077,0.6363636363636365
n_neighbors,9,9,distance,minkowski,2,6,25,25,0.6666666666666666,0.6153846153846154,0.6897233201581028
n_neighbors,9,9,distance,minkowski,2,6,26,26,0.5333333333333333,0.5882352941176471,0.628968253968254
n_neighbors,9,9,distance,minkowski,2,6,27,27,0.5333333333333333,0.6181818181818182,0.5523715415019763
n_neighbors,9,9,distance,minkowski,2,6,28,28,0.5111111111111111,0.5217391304347826,0.5375494071146245
n_neighbors,9,9,distance,minkowski,2,6,29,29,0.6888888888888889,0.75,0.8517786561264822
n_neighbors,9,9,distance,minkowski,2,6,30,30,0.5333333333333333,0.2222222222222222,0.5912698412698413
n_neighbors,9,9,distance,minkowski,2,6,31,31,0.7111111111111111,0.7346938775510204,0.7292490118577075
n_neighbors,9,9,distance,minkowski,2,6,32,32,0.6136363636363636,0.6530612244897959,0.6604554865424431
n_neighbors,9,9,distance,minkowski,2,6,33,33,0.7333333333333333,0.6842105263157895,0.7529644268774703
n_neighbors,9,9,distance,minkowski,2,6,34,34,0.7333333333333333,0.7777777777777778,0.8432539682539683
n_neighbors,9,9,distance,minkowski,2,6,35,35,0.5333333333333333,0.46153846153846156,0.5039525691699605
n_neighbors,9,9,distance,minkowski,2,6,36,36,0.4772727272727273,0.46511627906976744,0.44628099173553715
n_neighbors,9,9,distance,minkowski,2,6,37,37,0.5111111111111111,0.0,0.48616600790513836
n_neighbors,9,9,distance,minkowski,2,6,38,38,0.4666666666666667,0.42857142857142855,0.4426877470355731
n_neighbors,9,9,distance,minkowski,2,6,39,39,0.4318181818181818,0.5283018867924528,0.42236024844720493
n_neighbors,9,9,distance,minkowski,2,6,40,40,0.5777777777777777,0.5957446808510638,0.5257936507936508
n_neighbors,9,9,distance,minkowski,2,6,41,41,0.6,0.55,0.5813492063492064
n_neighbors,9,9,distance,minkowski,2,6,42,42,0.7777777777777778,0.782608695652174,0.9209486166007904
n_neighbors,9,9,distance,minkowski,2,6,43,43,0.4888888888888889,0.43902439024390244,0.5513833992094862
n_neighbors,9,9,distance,minkowski,2,6,44,44,0.6551724137931034,0.6428571428571429,0.6904761904761906
n_neighbors,9,9,distance,minkowski,2,6,45,45,0.5777777777777777,0.5128205128205128,0.5770750988142292
n_neighbors,9,9,distance,minkowski,2,6,46,46,0.4222222222222222,0.48,0.3952569169960475
n_neighbors,9,9,distance,minkowski,2,6,47,47,0.5111111111111111,0.5769230769230769,0.5238095238095238
n_neighbors,9,9,distance,minkowski,2,6,48,48,0.6470588235294118,0.625,0.7000000000000001
n_neighbors,9,9,distance,minkowski,2,6,49,49,0.7777777777777778,0.7368421052631579,0.8932806324110673
n_neighbors,9,9,distance,minkowski,2,6,50,50,0.6222222222222222,0.6909090909090909,0.7371541501976284
n_neighbors,9,9,distance,minkowski,2,6,51,51,0.5333333333333333,0.0,0.37499999999999994
n_neighbors,9,9,distance,minkowski,2,6,52,52,0.7560975609756098,0.6875,0.7356459330143539
n_neighbors,9,9,distance,minkowski,2,6,53,53,0.46511627906976744,0.3783783783783784,0.4632034632034632
n_neighbors,9,9,distance,minkowski,2,6,54,54,0.5641025641025641,0.6222222222222222,0.7635869565217392
n_neighbors,9,9,distance,minkowski,2,6,55,55,0.6444444444444445,0.5,0.8201581027667985
n_neighbors,9,9,distance,minkowski,2,6,56,56,0.6590909090909091,0.5945945945945946,0.7603305785123966
n_neighbors,9,9,distance,minkowski,2,6,57,57,0.6444444444444445,0.6521739130434783,0.6607142857142857
n_neighbors,9,9,distance,minkowski,2,6,58,58,0.5111111111111111,0.42105263157894735,0.5178571428571429
n_neighbors,9,9,distance,minkowski,2,6,59,59,0.4,0.12903225806451613,0.37896825396825395
n_neighbors,9,9,distance,minkowski,2,6,60,60,0.7727272727272727,0.75,0.8987603305785123
n_neighbors,9,9,distance,minkowski,2,6,61,61,0.7209302325581395,0.625,0.7727272727272727
n_neighbors,9,9,distance,minkowski,2,6,62,62,0.7777777777777778,0.7222222222222222,0.8063241106719368
n_neighbors,9,9,distance,minkowski,2,6,63,63,0.5116279069767442,0.16,0.658008658008658
n_neighbors,9,9,distance,minkowski,2,6,64,64,0.6666666666666666,0.6808510638297872,0.7164031620553359
n_neighbors,9,9,distance,minkowski,2,6,65,65,0.4888888888888889,0.41025641025641024,0.49603174603174605
n_neighbors,9,9,distance,minkowski,2,6,66,66,0.4888888888888889,0.4888888888888889,0.4960474308300395
n_neighbors,9,9,distance,minkowski,2,6,67,67,0.4888888888888889,0.08,0.47233201581027673
n_neighbors,9,9,distance,minkowski,2,6,68,68,0.5333333333333333,0.27586206896551724,0.5355731225296443
n_neighbors,9,9,distance,minkowski,2,6,69,69,0.5777777777777777,0.5365853658536586,0.5575396825396826
n_neighbors,9,9,distance,minkowski,2,6,70,70,0.5555555555555556,0.5454545454545454,0.5790513833992095
n_neighbors,9,9,distance,minkowski,2,6,71,71,0.5777777777777777,0.42424242424242425,0.4861660079051384
n_neighbors,9,9,distance,minkowski,2,6,72,72,0.8222222222222222,0.8181818181818182,0.8972332015810276
n_neighbors,9,9,distance,minkowski,2,6,73,73,0.6666666666666666,0.5161290322580645,0.7351778656126483
n_neighbors,9,9,distance,minkowski,2,6,74,74,0.5555555555555556,0.5238095238095238,0.6726190476190476
n_neighbors,9,9,distance,minkowski,2,6,75,75,0.6097560975609756,0.6,0.6285714285714286
n_neighbors,9,9,distance,minkowski,2,6,76,76,0.4444444444444444,0.5454545454545454,0.4802371541501976
n_neighbors,9,9,distance,minkowski,2,6,77,77,0.5555555555555556,0.6296296296296297,0.6031746031746031
n_neighbors,9,9,distance,minkowski,2,6,78,78,0.6,0.64,0.5652173913043479
n_neighbors,9,9,distance,minkowski,2,6,79,79,0.55,0.5263157894736842,0.66
n_neighbors,9,9,distance,minkowski,2,6,80,80,0.5333333333333333,0.27586206896551724,0.5296442687747036
n_neighbors,9,9,distance,minkowski,2,6,81,81,0.4888888888888889,0.0,0.5355731225296443
n_neighbors,9,9,distance,minkowski,2,6,82,82,0.6222222222222222,0.711864406779661,0.650197628458498
n_neighbors,9,9,distance,minkowski,2,6,83,83,0.5263157894736842,0.1,0.5373961218836566
n_neighbors,9,9,distance,minkowski,2,6,84,84,0.6590909090909091,0.6511627906976745,0.6853002070393375
n_neighbors,9,9,distance,minkowski,2,6,85,85,0.6818181818181818,0.7407407407407407,0.8074534161490683
n_neighbors,9,9,distance,minkowski,2,6,86,86,0.6136363636363636,0.6382978723404256,0.7018633540372671
n_neighbors,9,9,distance,minkowski,2,6,87,87,0.5777777777777777,0.6545454545454545,0.6274703557312253
n_neighbors,9,9,distance,minkowski,2,6,88,88,0.43636363636363634,0.27906976744186046,0.5132275132275133
n_neighbors,9,9,distance,minkowski,2,6,89,89,0.5333333333333333,0.6440677966101694,0.736111111111111
n_neighbors,9,9,distance,minkowski,2,6,90,90,0.4444444444444444,0.4186046511627907,0.4525691699604743
n_neighbors,9,9,distance,minkowski,2,6,91,91,0.6818181818181818,0.7307692307692307,0.6859504132231404
n_neighbors,9,9,distance,minkowski,2,6,92,92,0.5714285714285714,0.45454545454545453,0.5
n_neighbors,9,9,distance,minkowski,2,6,93,93,0.6222222222222222,0.6792452830188679,0.7865612648221344
n_neighbors,9,9,distance,minkowski,2,6,94,94,0.8409090909090909,0.8679245283018868,0.9585921325051759
n_neighbors,9,9,distance,minkowski,2,6,95,95,0.39285714285714285,0.5142857142857142,0.5104166666666667
