parameter_name,parameter_value,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,15,15,0.5777777777777777,0.6984126984126984,0.9486166007905139
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,16,16,0.6,0.6538461538461539,0.7450592885375493
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,17,17,0.5238095238095238,0.0,0.6568181818181819
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,18,18,0.5111111111111111,0.6333333333333333,0.4367588932806324
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,19,19,0.7333333333333333,0.7857142857142857,0.8300395256916996
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,20,20,0.5111111111111111,0.0,0.5711462450592886
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,21,21,0.6,0.625,0.7162698412698413
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,22,22,0.5333333333333333,0.6865671641791045,0.7075098814229248
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,23,23,0.6590909090909091,0.7368421052631579,0.8615702479338843
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,24,24,0.5,0.3076923076923077,0.5844155844155844
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,25,25,0.8222222222222222,0.8181818181818182,0.7984189723320159
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,26,26,0.8,0.8235294117647058,0.7738095238095238
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,27,27,0.5333333333333333,0.6557377049180327,0.5968379446640316
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,28,28,0.5333333333333333,0.5116279069767442,0.5652173913043479
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,29,29,0.8444444444444444,0.8627450980392157,0.9980237154150198
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,30,30,0.5111111111111111,0.08333333333333333,0.6289682539682541
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,31,31,0.8888888888888888,0.8936170212765957,0.9762845849802371
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,32,32,0.7727272727272727,0.8214285714285714,0.9544513457556936
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,33,33,0.7111111111111111,0.6285714285714286,0.8814229249011858
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,34,34,0.8444444444444444,0.8679245283018868,0.9682539682539683
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,35,35,0.5777777777777777,0.2962962962962963,0.8557312252964426
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,36,36,0.4090909090909091,0.4090909090909091,0.4380165289256198
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,37,37,0.5111111111111111,0.0,0.39723320158102765
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,38,38,0.5555555555555556,0.375,0.5889328063241106
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,39,39,0.5227272727272727,0.4,0.5175983436853002
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,40,40,0.4,0.0,0.509920634920635
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,41,41,0.6888888888888889,0.5625,0.7777777777777777
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,42,42,0.9111111111111111,0.9047619047619048,0.9723320158102766
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,43,43,0.8,0.7567567567567568,0.9308300395256918
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,44,44,0.6551724137931034,0.5454545454545454,0.8333333333333334
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,45,45,0.5333333333333333,0.2222222222222222,0.6936758893280632
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,46,46,0.6222222222222222,0.45161290322580644,0.7193675889328063
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,47,47,0.4666666666666667,0.5555555555555556,0.6011904761904762
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,48,48,0.7058823529411765,0.6666666666666666,0.9714285714285714
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,49,49,0.8666666666666667,0.8571428571428571,0.9545454545454546
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,50,50,0.5333333333333333,0.08695652173913043,0.6007905138339922
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,51,51,0.5555555555555556,0.23076923076923078,0.49603174603174605
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,52,52,0.7560975609756098,0.6428571428571429,0.8397129186602871
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,53,53,0.5581395348837209,0.5365853658536586,0.5541125541125541
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,54,54,0.5128205128205128,0.6122448979591837,0.8097826086956522
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,55,55,0.8222222222222222,0.7777777777777778,0.9466403162055337
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,56,56,0.8181818181818182,0.8181818181818182,0.9152892561983472
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,57,57,0.6444444444444445,0.6666666666666666,0.7202380952380952
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,58,58,0.6,0.5,0.6329365079365079
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,59,59,0.5333333333333333,0.0,0.4662698412698413
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9338842975206612
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,61,61,0.6976744186046512,0.6060606060606061,0.8246753246753247
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,62,62,0.9111111111111111,0.9,0.9802371541501977
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,63,63,0.4883720930232558,0.0,0.6190476190476191
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,64,64,0.6666666666666666,0.7169811320754716,0.782608695652174
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,65,65,0.6666666666666666,0.6511627906976745,0.7956349206349207
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,66,66,0.4444444444444444,0.5098039215686274,0.5158102766798419
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,67,67,0.4888888888888889,0.08,0.5948616600790514
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.6284584980237155
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,69,69,0.6444444444444445,0.5,0.6726190476190476
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,70,70,0.6222222222222222,0.48484848484848486,0.8181818181818181
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,71,71,0.7111111111111111,0.6060606060606061,0.9288537549407115
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,72,72,0.9333333333333333,0.9361702127659575,0.9822134387351779
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,73,73,0.6888888888888889,0.7083333333333334,0.7292490118577076
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,74,74,0.6444444444444445,0.5555555555555556,0.6031746031746031
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,75,75,0.8048780487804879,0.75,0.9452380952380952
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,76,76,0.4888888888888889,0.5660377358490566,0.5909090909090909
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,77,77,0.5555555555555556,0.6,0.5892857142857144
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,78,78,0.4222222222222222,0.5357142857142857,0.5375494071146245
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,79,79,0.675,0.5517241379310345,0.6875
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,80,80,0.5111111111111111,0.0,0.6620553359683794
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,81,81,0.4888888888888889,0.0,0.308300395256917
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,82,82,0.5777777777777777,0.6984126984126984,0.7371541501976284
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.8614958448753463
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,84,84,0.7045454545454546,0.6829268292682927,0.7163561076604554
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,85,85,0.5681818181818182,0.6885245901639344,0.9565217391304348
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,86,86,0.5681818181818182,0.2962962962962963,0.8737060041407867
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,87,87,0.5333333333333333,0.6557377049180327,0.5770750988142292
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,88,88,0.509090909090909,0.18181818181818182,0.5965608465608466
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,89,89,0.6444444444444445,0.7037037037037037,0.6884920634920635
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,90,90,0.5333333333333333,0.43243243243243246,0.5434782608695652
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,91,91,0.4772727272727273,0.6461538461538462,0.7747933884297521
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,92,92,0.5714285714285714,0.3684210526315789,0.6961538461538461
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,93,93,0.8,0.7567567567567568,0.9268774703557312
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,94,94,0.8863636363636364,0.9019607843137255,0.989648033126294
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,95,95,0.5,0.5882352941176471,0.6302083333333334
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,96,96,0.42857142857142855,0.6,0.5260770975056689
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,97,97,0.5,0.0,0.6033057851239669
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,98,98,0.4888888888888889,0.6229508196721312,0.5454545454545454
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,99,99,0.4883720930232558,0.3888888888888889,0.5670995670995671
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,100,100,0.5833333333333334,0.5454545454545454,0.5432098765432098
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,101,101,0.4888888888888889,0.0,0.6877470355731226
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,102,102,0.8222222222222222,0.8181818181818182,0.8814229249011858
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,103,103,0.627906976744186,0.5789473684210527,0.7857142857142857
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,104,104,0.4883720930232558,0.5769230769230769,0.4826839826839827
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,105,105,0.5333333333333333,0.16,0.5632411067193677
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,106,106,0.5777777777777777,0.5581395348837209,0.6706349206349206
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,107,107,0.6,0.5909090909090909,0.6031746031746031
coef0,1.0,poly,1.0,scale,3,1.0,balanced,6,108,108,0.8444444444444444,0.8205128205128205,0.8972332015810276
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,1,1,0.7333333333333333,0.7272727272727273,0.8359683794466404
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,2,2,0.6222222222222222,0.37037037037037035,0.9011857707509882
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,3,3,0.4666666666666667,0.3333333333333333,0.46442687747035577
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,4,4,0.5333333333333333,0.676923076923077,0.7944664031620554
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,5,5,0.4,0.5423728813559322,0.36309523809523814
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,6,6,0.5333333333333333,0.0,0.5198412698412699
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,7,7,0.7111111111111111,0.7719298245614035,0.9802371541501976
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,8,8,0.6222222222222222,0.5405405405405406,0.7015810276679841
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,9,9,0.5777777777777777,0.5128205128205128,0.5416666666666666
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,10,10,0.6222222222222222,0.6046511627906976,0.7003968253968254
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,11,11,0.4666666666666667,0.5,0.4051383399209486
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,12,12,0.5333333333333333,0.36363636363636365,0.6785714285714286
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,13,13,0.8,0.7741935483870968,0.9117647058823529
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,14,14,0.7111111111111111,0.6976744186046512,0.8142292490118577
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,15,15,0.5777777777777777,0.6984126984126984,0.9525691699604744
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,16,16,0.5333333333333333,0.6181818181818182,0.733201581027668
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,17,17,0.5238095238095238,0.0,0.6499999999999999
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,18,18,0.5111111111111111,0.6206896551724138,0.4347826086956521
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,19,19,0.7111111111111111,0.7636363636363637,0.8300395256916997
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,20,20,0.5111111111111111,0.0,0.5612648221343874
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,21,21,0.6,0.625,0.7162698412698413
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,22,22,0.5333333333333333,0.6865671641791045,0.7134387351778657
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,23,23,0.7045454545454546,0.7636363636363637,0.8491735537190084
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,24,24,0.5,0.3076923076923077,0.5194805194805195
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,25,25,0.8,0.7906976744186046,0.7964426877470356
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,26,26,0.8,0.8235294117647058,0.7777777777777778
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,27,27,0.5333333333333333,0.6557377049180327,0.598814229249012
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,28,28,0.5555555555555556,0.47368421052631576,0.5790513833992095
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,29,29,0.8222222222222222,0.8461538461538461,0.9980237154150198
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,30,30,0.5111111111111111,0.08333333333333333,0.638888888888889
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,31,31,0.8888888888888888,0.8936170212765957,0.9782608695652173
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,32,32,0.8409090909090909,0.8679245283018868,0.9523809523809524
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,33,33,0.6888888888888889,0.5882352941176471,0.8675889328063241
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,34,34,0.8444444444444444,0.8679245283018868,0.9702380952380952
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,35,35,0.5777777777777777,0.2962962962962963,0.8557312252964427
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,36,36,0.4318181818181818,0.4186046511627907,0.44628099173553726
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,37,37,0.5111111111111111,0.0,0.3932806324110672
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,38,38,0.5333333333333333,0.3225806451612903,0.5790513833992095
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,39,39,0.5227272727272727,0.4,0.5196687370600414
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,40,40,0.4,0.0,0.5178571428571429
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,41,41,0.6888888888888889,0.5625,0.7797619047619048
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,42,42,0.9111111111111111,0.9047619047619048,0.9683794466403162
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,43,43,0.8,0.7567567567567568,0.9308300395256918
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,44,44,0.6206896551724138,0.47619047619047616,0.8285714285714285
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,45,45,0.5333333333333333,0.2222222222222222,0.6521739130434783
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,46,46,0.6,0.4,0.7055335968379447
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,47,47,0.4666666666666667,0.5714285714285714,0.6031746031746031
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,48,48,0.7058823529411765,0.6666666666666666,0.9714285714285714
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,49,49,0.8666666666666667,0.8571428571428571,0.9505928853754941
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,50,50,0.5333333333333333,0.08695652173913043,0.5928853754940712
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,51,51,0.5555555555555556,0.23076923076923078,0.4920634920634921
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,52,52,0.7560975609756098,0.6428571428571429,0.8492822966507176
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,53,53,0.5348837209302325,0.47368421052631576,0.5562770562770563
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,54,54,0.5384615384615384,0.64,0.8206521739130435
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,55,55,0.8222222222222222,0.7777777777777778,0.9426877470355731
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,56,56,0.7954545454545454,0.8,0.9152892561983472
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,57,57,0.6444444444444445,0.6666666666666666,0.7083333333333333
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,58,58,0.6,0.4375,0.628968253968254
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,59,59,0.5333333333333333,0.0,0.48214285714285715
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9359504132231404
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,61,61,0.7209302325581395,0.6470588235294118,0.8246753246753247
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,62,62,0.9111111111111111,0.9,0.982213438735178
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,63,63,0.4883720930232558,0.0,0.6536796536796536
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,64,64,0.6444444444444445,0.6923076923076923,0.7747035573122529
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,65,65,0.6888888888888889,0.6666666666666666,0.7916666666666667
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,66,66,0.4666666666666667,0.5555555555555556,0.5256916996047432
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,67,67,0.4888888888888889,0.08,0.6007905138339922
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.6205533596837944
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,69,69,0.6222222222222222,0.45161290322580644,0.6686507936507936
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,70,70,0.5555555555555556,0.3333333333333333,0.8142292490118577
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,71,71,0.7111111111111111,0.6060606060606061,0.9288537549407114
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,72,72,0.9333333333333333,0.9361702127659575,0.9762845849802373
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,73,73,0.6666666666666666,0.6808510638297872,0.7075098814229249
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,74,74,0.6444444444444445,0.5555555555555556,0.6071428571428571
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,75,75,0.8048780487804879,0.75,0.9380952380952381
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,76,76,0.5333333333333333,0.6666666666666666,0.5691699604743083
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,77,77,0.5555555555555556,0.6,0.5873015873015873
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,78,78,0.4222222222222222,0.5357142857142857,0.5395256916996047
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,79,79,0.625,0.4444444444444444,0.69
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,80,80,0.5111111111111111,0.0,0.6640316205533597
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,81,81,0.4888888888888889,0.0,0.21146245059288538
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,82,82,0.5555555555555556,0.6875,0.7391304347826086
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.8421052631578947
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,84,84,0.7272727272727273,0.7,0.7163561076604554
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,85,85,0.6136363636363636,0.711864406779661,0.9565217391304348
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,86,86,0.5454545454545454,0.23076923076923078,0.8674948240165632
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,87,87,0.5333333333333333,0.6440677966101694,0.5652173913043478
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,88,88,0.509090909090909,0.12903225806451613,0.6005291005291005
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,89,89,0.6444444444444445,0.6923076923076923,0.6845238095238095
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,90,90,0.4888888888888889,0.34285714285714286,0.5375494071146245
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,91,91,0.5,0.65625,0.7644628099173553
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,92,92,0.5714285714285714,0.3684210526315789,0.6846153846153845
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,93,93,0.8,0.7567567567567568,0.924901185770751
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,94,94,0.8863636363636364,0.9019607843137255,0.9917184265010351
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,95,95,0.4642857142857143,0.5161290322580645,0.6354166666666666
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,96,96,0.42857142857142855,0.6,0.5260770975056689
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,97,97,0.5,0.0,0.5888429752066116
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,98,98,0.5333333333333333,0.6557377049180327,0.5553359683794467
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,99,99,0.4883720930232558,0.3888888888888889,0.577922077922078
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,100,100,0.5555555555555556,0.5294117647058824,0.5648148148148149
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,101,101,0.4888888888888889,0.0,0.6758893280632412
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,102,102,0.8222222222222222,0.8181818181818182,0.883399209486166
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,103,103,0.627906976744186,0.5789473684210527,0.7748917748917749
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,104,104,0.5116279069767442,0.6037735849056604,0.4848484848484848
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,105,105,0.5555555555555556,0.16666666666666666,0.5652173913043478
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,106,106,0.5777777777777777,0.5365853658536586,0.6726190476190476
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,107,107,0.5777777777777777,0.5581395348837209,0.6011904761904762
coef0,2.0,poly,1.0,scale,3,2.0,balanced,6,108,108,0.8666666666666667,0.85,0.8893280632411067
